1.01326;0;2.16305
2.07558;0;3.25435
3.1483;3.90625e-05;3.86261
4.19703;3.90625e-05;3.97372
5.30586;3.90625e-05;4.40554
6.37814;3.90625e-05;4.74805
7.5012;3.90625e-05;4.7824
8.58694;3.90625e-05;4.45986
9.72015;3.90625e-05;4.08403
10.8339;3.90625e-05;4.37874
11.8987;3.90625e-05;4.81793
12.9017;3.90625e-05;5.11561
13.9933;0.000234375;5.81668
15;0.000429687;6.14484
16.072;0.000625;6.6601
17.1861;0.000820312;6.83896
18.336;0.00101562;7.02709
19.4934;0.00171875;6.85416
20.597;0.00195313;6.46142
21.6427;0.00238281;6.13
22.8208;0.000703125;5.70003
23.9279;-0.00328125;5.30129
24.959;-0.00273437;4.94652
26.0919;-0.001875;4.61005
27.1226;-0.000703125;4.21222
28.2554;0.000507812;4.40846
29.3247;0.00167969;4.76703
30.3281;0.00285156;5.23174
31.4176;0.00410156;5.80214
32.421;0.00527344;6.12336
33.4968;0.00660156;6.53465
34.5905;0.00808594;6.59983
35.7418;0.0112891;7.37471
36.7426;0.0128906;7.84771
37.8108;0.0145313;8.27583
38.9408;0.0161328;8.72746
40.1221;0.0179297;9.00321
41.3272;0.0198437;9.04516
42.5297;0.0217578;9.00844
43.725;0.0233203;8.77073
44.8741;0.0251563;8.38469
45.9729;0.0273438;8.01325
47.0231;0.0294922;7.65517
48.0265;0.0315234;7.31063
49.2174;0.0338672;6.91535
50.3431;0.0360547;6.5228
51.4038;0.0380469;6.21427
52.4144;0.0369141;5.9805
53.5877;0.0404297;5.74982
54.7475;0.0407031;5.78454
55.937;0.0446094;6.18905
57.0321;0.0479687;7.05387
58.2397;0.0514062;7.68811
59.2805;0.0545703;8.16625
60.384;0.0580859;8.63514
61.5488;0.0618359;9.07809
62.7723;0.0658203;9.50986
64.0523;0.07;9.89657
65.3537;0.0742578;9.87708
66.646;0.0785156;9.60227
67.9024;0.0826172;9.25663
69.1138;0.0865625;8.91531
70.2729;0.0905469;8.49964
71.3753;0.0950391;8.06197
72.4201;0.0998437;7.67088
73.4215;0.104883;7.46081
74.6401;0.113477;7.26544
75.8124;0.124023;6.94328
76.9459;0.135977;6.63735
78.0238;0.144492;6.29908
79.0557;0.150117;5.88189
80.2385;0.159844;5.93683
81.4196;0.16793;5.9846
82.5843;0.176563;5.55969
83.699;0.189023;5.52004
84.8117;0.200469;5.64803
85.9624;0.209531;6.13458
87.0338;0.218711;6.9435
88.2244;0.228672;7.37958
89.2481;0.237031;7.96252
90.3365;0.246133;8.34413
91.4882;0.255703;8.91159
92.7002;0.265703;9.3598
93.9706;0.276289;9.79246
95.2974;0.287383;10.1077
96.3286;0.295937;10.5155
97.3901;0.304961;10.8147
98.4813;0.314063;11.1084
99.6016;0.323633;11.3843
100.741;0.333203;11.4512
101.882;0.343125;11.3488
103.008;0.352891;11.1299
104.112;0.3625;10.864
105.188;0.371641;10.6701
106.236;0.380859;10.3262
107.263;0.389531;10.1674
108.276;0.398242;10.0709
109.281;0.406445;9.99954
110.609;0.4175;9.86386
111.913;0.428398;9.7019
113.181;0.438984;9.38551
114.402;0.449023;8.95943
115.586;0.458281;8.76596
116.748;0.467148;8.63719
117.895;0.475781;8.56118
119.035;0.484375;8.51228
120.164;0.49293;8.42324
121.273;0.501289;8.24464
122.353;0.509414;7.93569
123.397;0.517305;7.70425
124.416;0.524961;7.53575
125.662;0.534492;7.39762
126.89;0.543516;7.34813
128.117;0.552891;7.34862
129.343;0.561797;7.38772
130.373;0.568359;7.90973
131.47;0.575117;8.526
132.632;0.582227;8.99885
133.855;0.589805;9.4596
135.139;0.597773;9.90399
136.141;0.604062;10.2277
137.174;0.61043;10.5428
138.239;0.617227;10.851
139.334;0.624062;11.1532
140.459;0.63125;11.3517
141.614;0.638516;11.7419
142.797;0.646172;12.0354
144.01;0.653906;12.3127
145.25;0.661953;12.558
146.506;0.670039;12.6077
147.764;0.67832;12.5164
149.006;0.686406;12.2842
150.226;0.694414;12.0476
151.421;0.70207;11.769
152.586;0.709687;11.4481
153.719;0.716719;11.1061
154.818;0.723789;10.7463
155.88;0.730391;10.3845
156.907;0.736797;10.0736
158.236;0.744922;9.80706
159.536;0.752734;9.6688
160.821;0.76043;9.5819
162.097;0.768125;9.54989
163.37;0.775781;9.53433
164.643;0.783437;9.69
165.959;0.792188;10.1392
166.984;0.79918;10.4588
168.04;0.806562;10.7758
169.129;0.814102;11.086
170.247;0.821992;11.3901
171.396;0.830039;11.6885
172.575;0.838359;11.9818
173.783;0.846875;12.2704
175.019;0.855703;12.4474
176.271;0.864609;12.5729
177.526;0.873672;12.5617
178.764;0.882578;12.2373
179.979;0.891406;12.0213
181.175;0.899844;11.8696
182.359;0.908398;11.789
183.536;0.916562;11.7425
184.71;0.925039;11.7265
185.883;0.933203;11.743
187.059;0.94168;11.7945
188.242;0.949922;11.8872
189.429;0.958477;11.843
190.613;0.966875;11.9383
191.819;0.975547;12.2752
193.058;0.984414;12.6055
194.33;0.993594;12.9285
195.634;1.00301;13.2443
196.968;1.0127;13.5537
198.334;1.02258;13.8568
199.73;1.03281;14.1612
201.155;1.04324;14.4463
202.607;1.05395;14.6127
204.058;1.06461;14.6122
205.516;1.07543;14.7711
206.985;1.08629;14.9803
208.472;1.09738;15.0623
209.964;1.10848;15.0367
211.439;1.11949;14.9415
212.911;1.13047;14.8061
214.376;1.14145;14.6478
215.834;1.15227;14.4754
217.276;1.16301;14.2959
218.703;1.17352;14.2293
220.121;1.18406;14.2511
221.528;1.19437;13.9283
222.91;1.20457;13.7324
224.264;1.21445;13.4492
225.59;1.22422;13.0848
226.89;1.23367;12.9078
228.163;1.24293;12.563
229.412;1.25191;12.3424
230.641;1.2609;12.2277
231.86;1.26961;12.2041
233.079;1.27852;12.1799
234.293;1.28715;12.0592
235.489;1.2959;11.7901
236.66;1.30512;11.6542
237.816;1.31492;11.4866
238.963;1.32453;11.4187
240.103;1.33441;11.3443
241.233;1.34398;11.2599
242.346;1.35367;10.9921
243.435;1.36281;10.8203
244.498;1.37207;10.4791
245.54;1.38082;10.3073
246.566;1.38977;10.2064
247.582;1.39828;10.1356
248.585;1.40699;10.0972
249.587;1.41527;10.0879
250.589;1.42395;10.0678
251.591;1.43223;10.2225
252.614;1.44047;10.5384
253.674;1.44863;10.8528
254.759;1.45715;11.151
255.871;1.4657;11.4472
257.015;1.47473;11.7386
258.185;1.48379;11.9307
259.382;1.49328;12.3078
260.612;1.50293;12.5868
261.864;1.51285;12.8622
263.142;1.52289;12.996
264.422;1.53309;13.0266
265.705;1.54316;13.169
267.012;1.55359;13.4739
268.345;1.56414;13.7592
269.706;1.57504;14.0273
271.089;1.58605;14.2921
272.499;1.59742;14.5486
273.93;1.60891;14.7978
275.387;1.62066;15.0401
276.869;1.63266;15.2783
277.877;1.64086;15.3567
278.892;1.64914;15.5886
279.916;1.6575;15.6649
280.95;1.66594;15.8914
281.992;1.67449;16.0398
283.039;1.68309;16.1942
284.096;1.69184;16.3329
285.166;1.70066;16.4628
286.239;1.70953;16.5118
287.312;1.7184;16.462
288.383;1.72727;16.4484
289.455;1.73609;16.4026
290.521;1.74492;16.3214
291.584;1.75371;16.215
292.642;1.76246;16.0898
293.69;1.77113;15.9495
294.738;1.77977;15.7987
295.772;1.78828;15.6397
296.792;1.79664;15.4753
297.804;1.80496;15.3106
299.297;1.81719;15.1058
300.783;1.82934;14.9908
302.245;1.84129;14.9743
303.714;1.85328;14.937
305.171;1.8652;14.8143
306.616;1.87695;14.5086
308.021;1.8884;14.2214
309.395;1.89957;13.8762
310.739;1.91043;13.5366
312.045;1.92094;13.3179
313.325;1.93129;12.9651
314.577;1.94125;12.7802
315.816;1.95121;12.6612
317.04;1.9609;12.6026
318.262;1.97074;12.5914
319.476;1.98039;12.6517
320.705;1.99016;12.8941
321.965;2.00008;13.1385
323.242;2.0102;13.3817
324.53;2.02031;13.6289
325.838;2.0307;13.8635
327.183;2.04141;14.1117
328.532;2.05227;14.3432
329.899;2.0632;14.5811
331.29;2.07445;14.8172
332.694;2.08578;14.7742
334.086;2.09707;14.8584
335.499;2.10852;15.1225
336.937;2.12027;15.3346
337.939;2.12844;15.4152
339.404;2.14035;15.4392
340.886;2.15254;15.3781
342.346;2.16449;15.2655
343.796;2.17641;15.1242
345.235;2.18812;14.9933
346.665;2.19984;14.9469
348.093;2.21145;14.9288
349.521;2.22312;14.8964
350.954;2.2348;14.805
352.377;2.24645;14.7513
353.8;2.25797;14.7909
355.229;2.26961;14.8523
356.659;2.28121;14.8254
358.085;2.29285;14.7172
359.503;2.30434;14.5568
360.91;2.31578;14.3764
362.288;2.32691;14.2475
363.657;2.33801;14.2101
365.022;2.34895;14.2134
366.375;2.35992;13.9786
367.696;2.37051;13.5993
368.996;2.38102;13.3871
370.282;2.39129;13.2384
371.548;2.40145;13.1485
372.804;2.41148;13.1127
374.067;2.42164;13.1177
375.318;2.4316;13.1591
376.572;2.44176;13.2385
377.83;2.4518;13.2546
379.085;2.46199;13.1912
380.361;2.4723;13.4984
381.658;2.48281;13.7916
382.983;2.49348;14.0818
384.337;2.51031;14.3535
385.712;2.55605;14.6195
387.112;2.61051;14.8698
388.539;2.6734;15.0293
389.987;2.74199;15.0792
391.416;2.8116;15.0233
392.842;2.88191;14.9821
394.271;2.9527;14.979
395.683;3.02266;14.7204
397.054;3.09066;14.24
398.396;3.15715;13.9388
399.73;3.2232;13.7065
401.031;3.28754;13.5314
402.309;3.35066;13.4179
403.582;3.41352;13.3715
404.842;3.47566;13.3463
406.134;3.54621;13.3653
407.423;3.65133;13.3426
408.693;3.81227;13.2771
409.956;4.02719;13.556
411.234;4.26578;13.8341
412.537;4.52602;14.1106
413.859;4.79875;14.3758
415.201;5.07871;14.56
416.523;5.35574;14.6412
417.905;5.64543;14.6147
419.299;5.93777;14.511
420.686;6.22867;14.4396
422.056;6.51566;14.3862
423.446;6.80691;14.3939
424.813;7.09324;14.058
426.141;7.37121;13.796
427.454;7.64617;13.594
428.727;7.91273;13.4568
430.001;8.17953;13.3768
431.264;8.45949;13.3393
432.511;8.77988;13.3264
433.757;9.16461;13.3547
435.005;9.59582;13.4435
436.237;10.04;13.3883
437.481;10.5041;13.4984
438.755;10.9856;13.8122
440.056;11.48;14.126
441.366;11.9783;14.4322
442.711;12.4905;14.6332
444.084;13.0127;15.0228
445.481;13.5448;15.3169
446.432;13.9064;15.5094
447.392;14.2718;15.699
448.363;14.6414;15.8858
449.346;15.0156;16.0643
450.335;15.3943;16.0467
451.328;15.788;16.0215
452.311;16.2011;16.0763
453.289;16.6479;16.1891
454.258;17.1291;16.2544
455.209;17.6469;16.2476
456.137;18.2018;16.1985
457.038;18.7934;16.1249
457.908;19.4189;16.0277
458.756;20.0654;15.9134
459.582;20.7279;15.81
460.39;21.4049;15.7016
461.181;22.0894;15.599
461.96;22.776;15.5273
462.732;23.4644;15.5076
463.502;24.1545;15.5176
464.271;24.8457;15.5063
465.039;25.5369;15.4952
465.805;26.2278;15.4225
466.568;26.9152;15.3658
467.33;27.6016;15.3491
468.09;28.2891;15.3595
468.841;28.9856;15.3828
469.578;29.6995;15.4126
470.294;30.4368;15.4452
470.986;31.1997;15.489
471.654;31.9887;15.5689
472.31;32.7955;15.6759
472.957;33.6179;15.783
473.597;34.4558;15.8725
474.232;35.3051;15.9214
474.864;36.1593;15.9145
475.492;37.0135;15.8959
476.118;37.8679;15.8857
476.743;38.7219;15.7432
477.359;39.565;15.4841
477.965;40.3944;15.2242
478.561;41.2101;14.9775
